time,x,y,z,qx,qy,qz,qw
1744722648.508972,0.030481479166022726,0.028212871888080398,0.015514568511476274,0.9996769082395972,0.003501075735144493,-0.0,0.025175813814392253
1744722648.5772376,0.030575046902343007,0.0292832434929894,0.015395940132487374,0.9985848708364004,0.050493474009342204,-0.0,0.016693256695967933
1744722648.645226,0.03066836928881125,0.03038170897565945,0.01540605808677033,0.9957336371709982,0.09092546469986955,-0.0,0.01571889548689357
1744722648.7141569,0.03078744079645709,0.0316202392424647,0.0154893581764184,0.9941013044527622,0.10597161448686045,-0.0,0.02307841867123488
1744722648.7826927,0.03090539779075746,0.03258307113312873,0.01564641597452615,0.9954006988236713,0.09228798746925973,-0.0,0.025697784928287573
1744722648.8542094,0.030963503421606635,0.03316666444794025,0.015635241502477592,0.9970455099119636,0.07108626985908441,-0.0,0.029103151065034884
1744722648.9218268,0.030821756337946187,0.03341163263213069,0.015619658208052332,0.9989827918382044,0.035464440486432595,-0.0,0.027850584771798286
1744722648.9893258,0.029679185150845784,0.03370181592775976,0.015590813538877023,0.9854999064727659,0.16655355930179605,-0.0,0.03240133062194818
1744722649.0618653,0.02801676263858941,0.0339806913045969,0.015598360918607227,0.9513169798479209,0.30613890264604793,-0.0,0.03570680803018454
1744722649.1326344,0.026404953047960377,0.03414987188760541,0.015548463018587871,0.9228889734925259,0.3835344491135425,-0.0,0.034311353064019064
1744722649.2007697,0.024782398984972368,0.03441034427720013,0.015514436835445717,0.9175858829010577,0.3959609261026826,-0.0,0.03537078597645822
1744722649.268655,0.02308284663123756,0.034663415877221875,0.015473417359384026,0.8494694854297283,0.5262221582826838,-0.0,0.03862425994199359
1744722649.335535,0.021383838718212787,0.03488564783325222,0.015466185203973542,0.855033093881464,0.517153464372532,-0.0,0.03834974126353266
1744722649.402242,0.019573891380155976,0.035122456317954714,0.015436216196152364,0.7758691138572941,0.629516683145029,-0.0,0.041663698880183814
1744722649.4710548,0.0178478481397458,0.03534150316706487,0.015431245668331936,0.6887112110580715,0.723772832020172,-0.0,0.042775640175506044
1744722649.5389743,0.016232841844423706,0.03556564763901135,0.015302624075516056,0.7196620220675594,0.6927641511136757,-0.0,0.04652316547033446
1744722649.6075087,0.01457023911689249,0.03578515109681373,0.015204715444339687,0.7485061285749701,0.6616504722257284,-0.0,0.04424057062449427
1744722649.6759176,0.012991050261319595,0.03594263075986138,0.015162056336066147,0.8117178571162275,0.5828000609094878,-0.0,0.038186508645555096
1744722649.7439516,0.011450347453171928,0.03618313112487507,0.015137887877765765,0.8627351069699585,0.5042401847082021,-0.0,0.03781496168149036
1744722649.8133693,0.009794219873735497,0.036411119123285964,0.015137087669880131,0.8661584626609042,0.49821737928966586,-0.0,0.039356835932735694
1744722649.8821478,0.008095893547990077,0.03662499846017293,0.01511741726701696,0.8328092891579707,0.5519887667400938,-0.0,0.04167840309975871
1744722649.950356,0.006378811473206447,0.03686259509549227,0.01506278128526046,0.8212350418034685,0.5687912776321641,-0.0,0.04527127791023702
1744722650.018933,0.00475098646856338,0.03706102403849938,0.01500219879988556,0.8246330591018474,0.563889035570217,-0.0,0.04482715025539572
1744722650.096327,0.0031536041615293164,0.03724239886897435,0.014968046566678661,0.8245874522723052,0.5640767566687042,-0.0,0.043277547772307134
1744722650.163498,0.0012606984173001295,0.03695694231186108,0.015171321199066322,0.1954404511201255,0.9799016828177797,-0.0,0.039946490169294704
1744722650.2311797,0.0006150486764834373,0.03697672017898668,0.0150828218761341,0.6413658107301039,0.7646162565304219,-0.0,0.06333938013527335
1744722650.2986584,0.0004853344940580852,0.036188204466486754,0.014974479529491177,0.7396515203265895,0.6704395346005778,-0.0,0.058535962647977044
1744722650.3667002,0.00045791568464159546,0.034933911948059,0.01491695499783864,0.6689739494306711,0.741419734121004,-0.0,0.05263680118576392
1744722650.4341357,0.00023049841116371114,0.03370543681574061,0.014903426367230823,0.5960813020190077,0.8014168255616815,-0.0,0.049174720029324125
1744722650.5022082,5.350695890293146e-05,0.032423859193653176,0.014892633418527862,0.37337419877481753,0.9264835051608725,-0.0,0.04711711317649623
1744722650.5706685,1.4178874768596361e-05,0.031230438400213376,0.014948558946007318,0.3972993460476248,0.9165497558605796,-0.0,0.04571405322263202
1744722650.6390793,-0.0002736742698529845,0.030132083169814045,0.014991122739372299,0.41035133760541614,0.910572394088727,-0.0,0.04969602447852262
1744722650.7072005,-0.0003519512266571068,0.028963280626029136,0.01487258452122819,0.35493063894380994,0.9334990453001574,-0.0,0.051027188464914906
1744722650.7760818,-0.0004896553593576241,0.027859480854856202,0.01493142791643499,0.41019588274045854,0.9105706220664156,-0.0,0.050994901827118036
1744722650.8443809,-0.0006747693380365153,0.02695721724607781,0.014955065318383833,0.5101062955905095,0.8581404586989195,-0.0,0.05819381705074648
1744722650.9126308,-0.0007324095178642163,0.02566808068854234,0.015040598732551586,0.469206101714333,0.8814985864806625,-0.0,0.052970521487267
1744722650.9813337,-0.0009046320170449068,0.024523202364078886,0.015098091463653042,0.4610749616188685,0.8857547052707728,-0.0,0.05337117067148982
1744722651.0665326,-0.0010379780187243107,0.023195557924997858,0.015251470798048714,0.34403514257276224,0.937580827272387,-0.0,0.05081351204321488
1744722651.1381986,-0.0010871798917143744,0.02139012571503076,0.015229837964710906,-0.06030826853432626,0.9972523589084976,0.0,0.04301912827834567
1744722651.2059212,-0.0012700425642277967,0.020289352112309502,0.015030479350818068,0.031242336372663517,0.9983402370140174,-0.0,0.04838065291801131
1744722651.2705948,-0.0013567647748488683,0.019053801205238315,0.01486868931114334,0.018902381624129917,0.9984852592672349,-0.0,0.05167094923628477
1744722651.3381205,-0.0014502445087729524,0.01813566636258383,0.014828139173113293,0.08354190090072702,0.9952740102615911,-0.0,0.049501467571209344
1744722651.407047,-0.0016667620200005928,0.017100291792893227,0.014837467259872427,0.20997364453256245,0.9761837354629632,-0.0,0.054556239050074076
1744722651.476201,-0.00166504407248449,0.01591014421163099,0.014939119764653709,0.20203069591631712,0.9780776982769958,-0.0,0.0504738946460736
1744722651.5447,-0.0018524663836049563,0.014798766518377844,0.014974844787403397,0.2238978451555412,0.9733651526251474,-0.0,0.049295381018193724
1744722651.6138659,-0.0019501466198712878,0.013527022952755258,0.01510052314247074,0.12638994542935253,0.9908285539139282,-0.0,0.047794962529529604
1744722651.6811543,-0.002023036302110273,0.012402347125441889,0.015211495857911447,0.03237506295271762,0.9984796855521866,-0.0,0.04461135324571924
1744722651.7489438,-0.0021999251340535405,0.010823576450201376,0.015247632002101923,-0.3892384255886217,0.9199666912985414,0.0,0.04641912263825677
1744722651.8177826,-0.0022060944659104994,0.009747393472064847,0.015140674827826347,-0.37675550552404574,0.9252274463914676,0.0,0.044827017536801475
1744722651.8874993,-0.002403575201432536,0.008708873874048985,0.015021887734915189,-0.3505365585710257,0.9354365695730025,0.0,0.04563491438224922
1744722651.9540486,-0.002428136530159903,0.007916415962731122,0.015011956092662475,-0.4100704932472942,0.9107368365972432,0.0,0.048995969556355205
1744722652.0234797,-0.0024194463106314494,0.007612899093902834,0.015002509573353733,-0.375668745599441,0.9254071015917923,0.0,0.04994687080509645
1744722652.0950508,-0.0018014120252463817,0.007410688441312292,0.01499651930098102,-0.36331583480048907,0.9301707616829932,0.0,0.052763228609555284
1744722652.1722686,-0.0002485584359042737,0.007095734080929069,0.015040846254088832,-0.4867059410124986,0.8717131091172798,0.0,0.056864596861527714
1744722652.249061,0.0012423245767199662,0.006959230079827705,0.014937174045023696,-0.28963800752338303,0.9552314846914587,0.0,0.06035424800323839
1744722652.315951,0.0031421981179140792,0.006861946341379806,0.014963906853785947,-0.2004335453669461,0.9780759871849255,0.0,0.056513336336389594
1744722652.374116,0.004706046046680942,0.0065740436793452275,0.014969987920403962,-0.20312709703806647,0.977122487767869,0.0,0.06301608006865098
1744722652.450437,0.006333846239968934,0.006444524857501513,0.01500578980038697,-0.14378724318084998,0.9875491715230251,0.0,0.0638111473226902
1744722652.5191083,0.008000991393489457,0.006261245514887164,0.015054129409716906,-0.0741838610627075,0.9953832909052654,0.0,0.06090040184130809
1744722652.5872097,0.009852969631949334,0.006065499280608503,0.015140941647659143,-0.06472356394330851,0.9965619885696846,0.0,0.05172101322008581
1744722652.6572635,0.01183489641880577,0.00580896771310023,0.015132854450166924,-0.08691895845261956,0.9952805334440872,0.0,0.043148052201289804
1744722652.72555,0.013627949547593946,0.005449501914243711,0.01515462819352128,-0.23260894235391638,0.9718040662606509,0.0,0.038599698655006315
1744722652.7935882,0.015215244789919268,0.005207894725625996,0.01513672220732011,-0.2825376350400785,0.9583462152016522,0.0,0.041773395775637635
1744722652.8617158,0.016845072300205582,0.004883745035758731,0.015187370258851713,-0.2848263898613018,0.9574985498939703,0.0,0.04550224818096217
1744722652.9301054,0.01858310129009166,0.004720108196515985,0.01528579341828395,-0.1887375206146587,0.9810519882462337,0.0,0.0437623659134521
1744722653.0003796,0.020644544735888098,0.004501556533023727,0.015388727382771129,-0.18705628282621975,0.9818315509586141,0.0,0.03188655825641445
1744722653.073767,0.022416611743885477,0.00427221616656498,0.015475520611167809,-0.12569510847143364,0.9917648339265414,0.0,0.02456122743297568
1744722653.1408594,0.0241396671165537,0.004105009725416241,0.015547067150476775,-0.07333850852145447,0.9970429207914329,0.0,0.022953807255815733
1744722653.207422,0.025933616722981237,0.0038326035569914243,0.0155957499771236,-0.13899631105383076,0.9900859598141905,0.0,0.020243954461523665
1744722653.2732666,0.02726163754062191,0.003739539537392146,0.015624039545319832,-0.10691608646750032,0.9941686133690577,0.0,0.014061246257680063
1744722653.3413074,0.027808872024580465,0.0038629341178062137,0.0155100824344967,-0.7194064690393921,0.6943837544946838,0.0,0.016897745356738162
1744722653.4114754,0.028114126769365665,0.004742658004732185,0.015736187294442778,-0.5899591922898956,0.8073296570166132,0.0,0.01292193228940048
1744722653.4812114,0.028317202455075838,0.005888088813466867,0.015749388151384092,-0.676783310328126,0.7361252177483109,0.0,0.00916595092206169
1744722653.547979,0.028452996968429494,0.006986728299546328,0.01573114880059205,-0.8387145118661069,0.5444381929565828,0.0,0.012042492905077357
1744722653.6168945,0.028613219475483228,0.008105541895647682,0.01585350093299246,-0.9602172591894101,0.2788902639245903,0.0,0.014249064630697871
1744722653.6861877,0.028721529263350372,0.009412392125887436,0.015911620258504584,-0.792573537344296,0.6097356830630866,0.0,0.007041640514919641
1744722653.7532904,0.028899686897960367,0.010603692280148404,0.015815473941350123,-0.8154586545465644,0.5787916115163205,0.0,0.0052395766477506545
1744722653.820792,0.028994969155335445,0.011652529013159073,0.015834949186367585,-0.9842753008352338,0.17623617920790297,0.0,0.011955806284387173
1744722653.8892734,0.02905592805956161,0.013040401459462692,0.016014185192507777,0.45709101262933133,0.8894156781604434,-0.0,0.0027491118367668514
1744722653.9580114,0.029192307745186555,0.01454618884658449,0.0160325027013613,0.9935291075514128,0.1116839009434078,-0.0,0.020654750498536687
1744722654.026807,0.02931067179404465,0.015619720808642636,0.015988934663521845,0.983043569333226,0.18289122075480388,-0.0,0.013271856064942593
1744722654.098069,0.029467991815720435,0.016909303207730406,0.01592376884576387,0.9998060981119968,0.004732867252465033,-0.0,0.019114553241830076
1744722654.1509635,0.029635234920146823,0.01800021555388351,0.015958628792293577,0.7810349053752621,-0.6244428926890526,0.0,0.007453211092126664
1744722654.2314756,0.02966378542971854,0.019218773903825887,0.015922532349761636,0.9999149402676837,0.005454518145771234,-0.0,0.011847382042972024
1744722654.299965,0.02974666469239391,0.020596779214753735,0.015903493451269922,0.9998390491782394,0.0015134454024673591,-0.0,0.01787694664555729
1744722654.3684564,0.02986486950055134,0.021785628918061396,0.015916066808620514,0.9987074814634448,0.04690603314738684,-0.0,0.019575252829000987
1744722654.4378216,0.030045551490640286,0.023016606227583815,0.016013718821638045,0.999621128243586,-0.007542380755479237,0.0,0.026470973944298395
1744722654.5092828,0.030109656264340423,0.02423776949510928,0.016044613502397782,0.9991139063264001,0.030774318629177212,-0.0,0.028711382727265235
1744722654.578535,0.03027683630668699,0.025534113131662702,0.015860088640710535,0.9987335212309959,-0.033818697105034205,0.0,0.03725116502411613
1744722654.647031,0.030430928264875354,0.026854788322194362,0.01573948649133569,0.9986411879765811,0.03416498829195007,-0.0,0.039351381827505034
1744722654.7167687,0.030422318514846104,0.02780000302258088,0.01572543051972378,0.9974834872977266,0.061958299032589766,-0.0,0.03446537029185203
