timestamp,robot2_j1_desired_pos,robot2_j1_desired_vel,robot2_j1_actual_pos,robot2_j1_actual_vel,robot2_j1_error_pos,robot2_j1_error_vel,robot2_j2_desired_pos,robot2_j2_desired_vel,robot2_j2_actual_pos,robot2_j2_actual_vel,robot2_j2_error_pos,robot2_j2_error_vel,robot2_j3_desired_pos,robot2_j3_desired_vel,robot2_j3_actual_pos,robot2_j3_actual_vel,robot2_j3_error_pos,robot2_j3_error_vel,robot2_j4_desired_pos,robot2_j4_desired_vel,robot2_j4_actual_pos,robot2_j4_actual_vel,robot2_j4_error_pos,robot2_j4_error_vel,robot2_j5_desired_pos,robot2_j5_desired_vel,robot2_j5_actual_pos,robot2_j5_actual_vel,robot2_j5_error_pos,robot2_j5_error_vel,robot2_j6_desired_pos,robot2_j6_desired_vel,robot2_j6_actual_pos,robot2_j6_actual_vel,robot2_j6_error_pos,robot2_j6_error_vel,
4.17803,-2.65981e-05,2.37384e-05,-2.6642e-05,0.000127914,4.39314e-08,-0.000104175,-1.50604,0.0311531,-1.50608,-0.00836829,3.95214e-05,0.0395214,-0.668685,-0.302445,-0.668383,-7.64744e-05,-0.000302369,-0.302369,-0.880531,0.314054,-0.880845,0.000142071,0.000313912,0.313912,0.70755,0.32,0.70723,0.000383803,0.000319616,0.319616,-1.47395e-05,-1.77243e-05,-1.457e-05,0.000147641,-1.69552e-07,-0.000165366,
4.21786,-2.61233e-05,2.37384e-05,-2.62007e-05,0.000126134,7.74147e-08,-0.000102396,-1.50542,0.0311531,-1.50546,-0.00842633,3.95794e-05,0.0395794,-0.674734,-0.302445,-0.674432,-7.70114e-05,-0.000302368,-0.302368,-0.87425,0.314054,-0.874564,0.000143448,0.00031391,0.31391,0.71395,0.32,0.71363,0.000386014,0.000319614,0.319614,-1.5094e-05,-1.77243e-05,-1.49241e-05,0.000148082,-1.69888e-07,-0.000165806,
4.25842,-2.56485e-05,2.37384e-05,-2.58441e-05,0.000124325,1.95519e-07,-0.000100587,-1.5048,0.0311531,-1.50484,-0.00848399,3.96371e-05,0.0396371,-0.680783,-0.302445,-0.68048,-7.75455e-05,-0.000302368,-0.302368,-0.867969,0.314054,-0.868283,0.000144805,0.000313909,0.313909,0.72035,0.32,0.72003,0.000388179,0.000319612,0.319612,-1.54485e-05,-1.77243e-05,-1.52782e-05,0.000148533,-1.70241e-07,-0.000166258,
4.29898,-2.51738e-05,2.37384e-05,-5.63929e-05,0.000122408,3.12191e-05,-9.86698e-05,-1.50417,0.0311531,-1.50421,-0.00854117,3.96943e-05,0.0396943,-0.686832,-0.302445,-0.686529,-7.80716e-05,-0.000302367,-0.302367,-0.861688,0.314054,-0.862002,0.000146134,0.000313907,0.313907,0.72675,0.32,0.72643,0.000390306,0.00031961,0.31961,-1.5803e-05,-1.77243e-05,-1.56324e-05,0.000149003,-1.70615e-07,-0.000166727,
4.33962,-2.4699e-05,2.37384e-05,-5.6556e-05,0.000120541,3.1857e-05,-9.68029e-05,-1.50355,0.0311531,-1.50359,-0.00859808,3.97512e-05,0.0397512,-0.692881,-0.302445,-0.692578,-7.85998e-05,-0.000302367,-0.302367,-0.855407,0.314054,-0.855721,0.000147454,0.000313906,0.313906,0.73315,0.32,0.73283,0.000392376,0.000319608,0.319608,-1.61575e-05,-1.77243e-05,-1.59865e-05,0.000149478,-1.71001e-07,-0.000167202,
4.37999,-2.42242e-05,2.37384e-05,-2.68123e-05,0.000118734,2.58805e-06,-9.49955e-05,-1.50293,0.0311531,-1.50297,-0.00865468,3.98078e-05,0.0398078,-0.69893,-0.302445,-0.698627,-7.91298e-05,-0.000302366,-0.302366,-0.849126,0.314054,-0.84944,0.000148762,0.000313905,0.313905,0.73955,0.32,0.73923,0.000394385,0.000319606,0.319606,-1.65119e-05,-1.77243e-05,-1.63405e-05,0.000149959,-1.714e-07,-0.000167683,
4.42053,-2.37495e-05,2.37384e-05,-3.11501e-05,0.000116832,7.40061e-06,-9.30937e-05,-1.5023,0.0311531,-1.50234,-0.00871077,3.98639e-05,0.0398639,-0.704978,-0.302445,-0.704676,-7.96532e-05,-0.000302366,-0.302366,-0.842845,0.314054,-0.843159,0.000150051,0.000313904,0.313904,0.74595,0.32,0.74563,0.000396367,0.000319604,0.319604,-1.68664e-05,-1.77243e-05,-1.66946e-05,0.000150452,-1.71808e-07,-0.000168176,
4.46094,-2.32747e-05,2.37384e-05,-2.75521e-05,0.000114881,4.27737e-06,-9.11431e-05,-1.50168,0.0311531,-1.50172,-0.00876653,3.99196e-05,0.0399196,-0.711027,-0.302445,-0.710725,-8.01712e-05,-0.000302365,-0.302365,-0.836564,0.314054,-0.836878,0.000151304,0.000313902,0.313902,0.75235,0.32,0.75203,0.00039828,0.000319602,0.319602,-1.72209e-05,-1.77243e-05,-1.70487e-05,0.000150966,-1.7225e-07,-0.000168691,
4.50144,-2.27999e-05,2.37384e-05,-2.60638e-05,0.000112891,3.26384e-06,-8.9153e-05,-1.50106,0.0311531,-1.5011,-0.00882189,3.9975e-05,0.039975,-0.717076,-0.302445,-0.716774,-8.06859e-05,-0.000302365,-0.302365,-0.830283,0.314054,-0.830597,0.000152541,0.000313901,0.313901,0.75875,0.32,0.75843,0.000400158,0.0003196,0.3196,-1.75754e-05,-1.77243e-05,-1.74027e-05,0.000151491,-1.72699e-07,-0.000169215,
4.54187,-2.23252e-05,2.37384e-05,-2.62445e-05,0.000110903,3.9193e-06,-8.71649e-05,-1.50044,0.0311531,-1.50048,-0.00887683,4.00299e-05,0.0400299,-0.723125,-0.302445,-0.722823,-8.11984e-05,-0.000302364,-0.302364,-0.824002,0.314054,-0.824316,0.00015376,0.0003139,0.3139,0.76515,0.32,0.76483,0.000401979,0.000319598,0.319598,-1.79299e-05,-1.77243e-05,-1.77567e-05,0.000152026,-1.73164e-07,-0.00016975,
4.58243,-2.18504e-05,2.37384e-05,-2.61921e-05,0.000108885,4.34165e-06,-8.5147e-05,-1.49981,0.0311531,-1.49985,-0.00893138,4.00845e-05,0.0400845,-0.729174,-0.302445,-0.728872,-8.17075e-05,-0.000302364,-0.302364,-0.817721,0.314054,-0.818035,0.000154958,0.000313899,0.313899,0.77155,0.32,0.77123,0.000403753,0.000319596,0.319596,-1.82844e-05,-1.77243e-05,-1.81107e-05,0.000152573,-1.73644e-07,-0.000170298,
4.62347,-2.13756e-05,2.37384e-05,-2.61898e-05,0.000106846,4.8142e-06,-8.31074e-05,-1.49919,0.0311531,-1.49923,-0.00898552,4.01386e-05,0.0401386,-0.735223,-0.302445,-0.734921,-8.22133e-05,-0.000302363,-0.302363,-0.81144,0.314054,-0.811754,0.000156136,0.000313897,0.313897,0.77795,0.32,0.77763,0.000405475,0.000319595,0.319595,-1.86389e-05,-1.77243e-05,-1.84647e-05,0.000153133,-1.74139e-07,-0.000170857,
4.66398,-2.09009e-05,2.37384e-05,-2.67374e-05,0.000104797,5.83651e-06,-8.1059e-05,-1.49857,0.0311531,-1.49861,-0.00903927,4.01924e-05,0.0401924,-0.741272,-0.302445,-0.74097,-8.27165e-05,-0.000302363,-0.302363,-0.805159,0.314054,-0.805472,0.000157296,0.000313896,0.313896,0.78435,0.32,0.78403,0.000407146,0.000319593,0.319593,-1.89933e-05,-1.77243e-05,-1.88187e-05,0.000153704,-1.74648e-07,-0.000171429,
4.7044,-2.04261e-05,2.37384e-05,-2.66194e-05,0.000102715,6.19328e-06,-7.89762e-05,-1.49794,0.0311531,-1.49798,-0.00909262,4.02457e-05,0.0402457,-0.747321,-0.302445,-0.747018,-8.32157e-05,-0.000302362,-0.302362,-0.798878,0.314054,-0.799191,0.000158432,0.000313895,0.313895,0.79075,0.32,0.79043,0.000408766,0.000319591,0.319591,-1.93478e-05,-1.77243e-05,-1.91727e-05,0.000154289,-1.75172e-07,-0.000172014,
4.74485,-1.99513e-05,2.37384e-05,-2.6528e-05,0.000100613,6.57664e-06,-7.68743e-05,-1.49732,0.0311531,-1.49736,-0.00914555,4.02987e-05,0.0402987,-0.75337,-0.302445,-0.753067,-8.37114e-05,-0.000302362,-0.302362,-0.792596,0.314054,-0.79291,0.000159547,0.000313894,0.313894,0.79715,0.32,0.79683,0.000410334,0.00031959,0.31959,-1.97023e-05,-1.77243e-05,-1.95266e-05,0.000154887,-1.75712e-07,-0.000172611,
4.78591,-1.94766e-05,2.37384e-05,-2.64655e-05,9.84918e-05,6.98888e-06,-7.47534e-05,-1.4967,0.0311531,-1.49674,-0.00919809,4.03512e-05,0.0403512,-0.759419,-0.302445,-0.759116,-8.42037e-05,-0.000302361,-0.302361,-0.786315,0.314054,-0.786629,0.000160641,0.000313893,0.313893,0.80355,0.32,0.80323,0.00041185,0.000319588,0.319588,-2.00568e-05,-1.77243e-05,-1.98805e-05,0.000155498,-1.76267e-07,-0.000173222,
4.82641,-1.90018e-05,2.37384e-05,-2.64343e-05,9.63527e-05,7.43245e-06,-7.26144e-05,-1.49607,0.0311531,-1.49611,-0.00925021,4.04033e-05,0.0404033,-0.765468,-0.302445,-0.765165,-8.46925e-05,-0.000302361,-0.302361,-0.780034,0.314054,-0.780348,0.000161713,0.000313892,0.313892,0.80995,0.32,0.80963,0.000413313,0.000319587,0.319587,-2.04113e-05,-1.77243e-05,-2.02345e-05,0.000156121,-1.76837e-07,-0.000173846,
4.86711,-1.8527e-05,2.37384e-05,-2.6437e-05,9.41963e-05,7.91e-06,-7.0458e-05,-1.49545,0.0311531,-1.49549,-0.00930192,4.0455e-05,0.040455,-0.771516,-0.302445,-0.771214,-8.51779e-05,-0.00030236,-0.30236,-0.773753,0.314054,-0.774067,0.000162763,0.000313891,0.313891,0.81635,0.32,0.81603,0.000414724,0.000319585,0.319585,-2.07658e-05,-1.77243e-05,-2.05884e-05,0.000156758,-1.77422e-07,-0.000174482,
4.90783,-1.80523e-05,2.37384e-05,-5.12172e-05,9.19319e-05,3.31649e-05,-6.81935e-05,-1.49483,0.0311531,-1.49487,-0.00935313,4.05062e-05,0.0405062,-0.777565,-0.302445,-0.777263,-8.56543e-05,-0.00030236,-0.30236,-0.767472,0.314054,-0.767786,0.000163781,0.00031389,0.31389,0.82275,0.32,0.82243,0.000416092,0.000319584,0.319584,-2.11203e-05,-1.77243e-05,-2.09422e-05,0.000157415,-1.78028e-07,-0.000175139,
4.94796,-1.75775e-05,2.37384e-05,-2.83888e-05,8.98393e-05,1.08113e-05,-6.6101e-05,-1.4942,0.0311531,-1.49425,-0.00940409,4.05572e-05,0.0405572,-0.783614,-0.302445,-0.783312,-8.61387e-05,-0.000302359,-0.302359,-0.761191,0.314054,-0.761505,0.000164805,0.000313889,0.313889,0.82915,0.32,0.82883,0.000417397,0.000319583,0.319583,-2.14747e-05,-1.77243e-05,-2.12961e-05,0.000158066,-1.78628e-07,-0.000175791,
4.988,-1.71027e-05,2.37384e-05,-4.95538e-05,8.75395e-05,3.24511e-05,-6.38011e-05,-1.49358,0.0311531,-1.49362,-0.0094545,4.06076e-05,0.0406076,-0.789663,-0.302445,-0.789361,-8.66075e-05,-0.000302359,-0.302359,-0.75491,0.314054,-0.755224,0.000165773,0.000313888,0.313888,0.83555,0.32,0.83523,0.000418649,0.000319581,0.319581,-2.18292e-05,-1.77243e-05,-2.165e-05,0.000158753,-1.79272e-07,-0.000176478,
5.02872,-1.6628e-05,2.37384e-05,2.67173e-05,8.54152e-05,-4.33453e-05,-6.16768e-05,-1.49296,0.0311531,-1.493,-0.00950463,4.06577e-05,0.0406577,-0.795712,-0.302445,-0.79541,-8.70839e-05,-0.000302358,-0.302358,-0.748629,0.314054,-0.748943,0.000166748,0.000313887,0.313887,0.84195,0.32,0.84163,0.000419836,0.00031958,0.31958,-2.21837e-05,-1.77243e-05,-2.20038e-05,0.000159434,-1.79909e-07,-0.000177158,
5.06876,-1.61532e-05,2.37384e-05,-2.78168e-05,8.31805e-05,1.16636e-05,-5.94421e-05,-1.49234,0.0311531,-1.49238,-0.00955422,4.07073e-05,0.0407073,-0.801761,-0.302445,-0.801459,-8.75516e-05,-0.000302358,-0.302358,-0.742348,0.314054,-0.742662,0.000167694,0.000313886,0.313886,0.84835,0.32,0.84803,0.000420993,0.000319579,0.319579,-2.25382e-05,-1.77243e-05,-2.23576e-05,0.000160132,-1.8056e-07,-0.000177857,
5.10937,-1.56784e-05,2.37384e-05,-4.63214e-05,8.08442e-05,3.0643e-05,-5.71059e-05,-1.49171,0.0311531,-1.49175,-0.00960337,4.07565e-05,0.0407565,-0.80781,-0.302445,-0.807508,-8.80097e-05,-0.000302357,-0.302357,-0.736067,0.314054,-0.736381,0.000168595,0.000313885,0.313885,0.85475,0.32,0.85443,0.000422084,0.000319578,0.319578,-2.28927e-05,-1.77243e-05,-2.27114e-05,0.000160859,-1.81247e-07,-0.000178583,
5.14998,-1.52037e-05,2.37384e-05,2.73103e-05,7.86795e-05,-4.2514e-05,-5.49412e-05,-1.49109,0.0311531,-1.49113,-0.00965223,4.08053e-05,0.0408053,-0.813859,-0.302445,-0.813556,-8.8475e-05,-0.000302357,-0.302357,-0.729786,0.314054,-0.7301,0.000169503,0.000313884,0.313884,0.86115,0.32,0.86083,0.000423112,0.000319577,0.319577,-2.32472e-05,-1.77243e-05,-2.30652e-05,0.000161579,-1.81927e-07,-0.000179303,
5.19062,-1.47289e-05,2.37384e-05,-2.73764e-05,7.64039e-05,1.26475e-05,-5.26655e-05,-1.49047,0.0311531,-1.49051,-0.00970054,4.08536e-05,0.0408536,-0.819908,-0.302445,-0.819605,-8.89313e-05,-0.000302356,-0.302356,-0.723505,0.314054,-0.723819,0.000170381,0.000313883,0.313883,0.86755,0.32,0.86723,0.000424109,0.000319576,0.319576,-2.36017e-05,-1.77243e-05,-2.3419e-05,0.000162317,-1.82622e-07,-0.000180041,
5.23123,-1.42541e-05,2.37384e-05,-4.33354e-05,7.40359e-05,2.90813e-05,-5.02975e-05,-1.48984,0.0311531,-1.48988,-0.0097484,4.09015e-05,0.0409015,-0.825957,-0.302445,-0.825654,-8.93782e-05,-0.000302356,-0.302356,-0.717224,0.314054,-0.717537,0.000171216,0.000313882,0.313882,0.87395,0.32,0.87363,0.00042504,0.000319575,0.319575,-2.39561e-05,-1.77243e-05,-2.37728e-05,0.000163082,-1.83352e-07,-0.000180807,
5.27125,-1.37794e-05,2.37384e-05,2.83096e-05,7.18376e-05,-4.2089e-05,-4.80993e-05,-1.48922,0.0311531,-1.48926,-0.00979597,4.09491e-05,0.0409491,-0.832006,-0.302445,-0.831703,-8.98321e-05,-0.000302355,-0.302355,-0.710943,0.314054,-0.711256,0.000172056,0.000313882,0.313882,0.88035,0.32,0.88003,0.000425908,0.000319574,0.319574,-2.43106e-05,-1.77243e-05,-2.41266e-05,0.000163842,-1.84076e-07,-0.000181566,
5.31196,-1.33046e-05,2.37384e-05,-2.7094e-05,6.95265e-05,1.37894e-05,-4.57882e-05,-1.4886,0.0311531,-1.48864,-0.00984299,4.09961e-05,0.0409961,-0.838054,-0.302445,-0.837752,-9.02766e-05,-0.000302355,-0.302355,-0.704661,0.314054,-0.704975,0.000172865,0.000313881,0.313881,0.88675,0.32,0.88643,0.000426745,0.000319573,0.319573,-2.46651e-05,-1.77243e-05,-2.44803e-05,0.00016462,-1.84814e-07,-0.000182344,
5.35321,-1.28298e-05,2.37384e-05,-4.06223e-05,6.71317e-05,2.77924e-05,-4.33933e-05,-1.48797,0.0311531,-1.48802,-0.00988955,4.10427e-05,0.0410427,-0.844103,-0.302445,-0.843801,-9.07122e-05,-0.000302355,-0.302355,-0.69838,0.314054,-0.698694,0.000173632,0.00031388,0.31388,0.89315,0.32,0.89283,0.000427516,0.000319572,0.319572,-2.50196e-05,-1.77243e-05,-2.4834e-05,0.000165425,-1.85587e-07,-0.000183149,
5.39426,-1.23551e-05,2.37384e-05,2.97683e-05,6.49062e-05,-4.21233e-05,-4.11679e-05,-1.48735,0.0311531,-1.48739,-0.00993582,4.10889e-05,0.0410889,-0.850152,-0.302445,-0.84985,-9.11543e-05,-0.000302354,-0.302354,-0.692099,0.314054,-0.692413,0.000174403,0.000313879,0.313879,0.89955,0.32,0.89923,0.000428224,0.000319572,0.319572,-2.53741e-05,-1.77243e-05,-2.51877e-05,0.000166223,-1.86352e-07,-0.000183947,
5.43607,-1.18803e-05,2.37384e-05,-2.69973e-05,6.25649e-05,1.5117e-05,-3.88266e-05,-1.48673,0.0311531,-1.48677,-0.00998151,4.11346e-05,0.0411346,-0.856201,-0.302445,-0.855899,-9.15869e-05,-0.000302354,-0.302354,-0.685818,0.314054,-0.686132,0.000175142,0.000313878,0.313878,0.90595,0.32,0.90563,0.000428902,0.000319571,0.319571,-2.57286e-05,-1.77243e-05,-2.55414e-05,0.000167041,-1.87133e-07,-0.000184765,
5.47784,-1.14055e-05,2.37384e-05,-3.82006e-05,6.01475e-05,2.67951e-05,-3.64092e-05,-1.4861,0.0311531,-1.48615,-0.0100268,4.11799e-05,0.0411799,-0.86225,-0.302445,-0.861948,-9.20107e-05,-0.000302353,-0.302353,-0.679537,0.314054,-0.679851,0.00017584,0.000313878,0.313878,0.91235,0.32,0.91203,0.000429513,0.00031957,0.31957,-2.60831e-05,-1.77243e-05,-2.58951e-05,0.000167884,-1.87948e-07,-0.000185609,
5.51936,-1.09308e-05,2.37384e-05,2.7045e-05,5.78868e-05,-3.79758e-05,-3.41485e-05,-1.48548,0.0311531,-1.48552,-0.0100717,4.12248e-05,0.0412248,-0.868299,-0.302445,-0.867997,-9.24406e-05,-0.000302353,-0.302353,-0.673256,0.314054,-0.67357,0.000176545,0.000313877,0.313877,0.91875,0.32,0.91843,0.000430075,0.00031957,0.31957,-2.64375e-05,-1.77243e-05,-2.62488e-05,0.000168719,-1.8875e-07,-0.000186444,
5.55995,-1.0456e-05,2.37384e-05,2.70951e-05,5.55365e-05,-3.75511e-05,-3.17981e-05,-1.48486,0.0311531,-1.4849,-0.0101161,4.12692e-05,0.0412692,-0.874348,-0.302445,-0.874045,-9.28614e-05,-0.000302352,-0.302352,-0.666975,0.314054,-0.667289,0.000177212,0.000313876,0.313876,0.92515,0.32,0.92483,0.000430583,0.000319569,0.319569,-2.6792e-05,-1.77243e-05,-2.66025e-05,0.000169578,-1.89578e-07,-0.000187302,
5.59998,-9.98123e-06,2.37384e-05,2.71696e-05,5.31803e-05,-3.71508e-05,-2.94419e-05,-1.48424,0.0311531,-1.48428,-0.01016,4.13131e-05,0.0413131,-0.880397,-0.302445,-0.880094,-9.3278e-05,-0.000302352,-0.302352,-0.660694,0.314054,-0.661008,0.000177855,0.000313876,0.313876,0.93155,0.32,0.93123,0.000431039,0.000319569,0.319569,-2.71465e-05,-1.77243e-05,-2.69561e-05,0.00017045,-1.90421e-07,-0.000188174,
5.64064,-9.50647e-06,2.37384e-05,2.72693e-05,5.08184e-05,-3.67758e-05,-2.708e-05,-1.48361,0.0311531,-1.48365,-0.0102035,4.13566e-05,0.0413566,-0.886446,-0.302445,-0.886143,-9.36904e-05,-0.000302352,-0.302352,-0.654413,0.314054,-0.654727,0.000178475,0.000313875,0.313875,0.93795,0.32,0.93763,0.000431442,0.000319569,0.319569,-2.7501e-05,-1.77243e-05,-2.73097e-05,0.000171334,-1.91277e-07,-0.000189058,
5.68123,-9.0317e-06,2.37384e-05,-4.26148e-05,4.83801e-05,3.35831e-05,-2.46417e-05,-1.48299,0.0311531,-1.48303,-0.0102465,4.13996e-05,0.0413996,-0.892495,-0.302445,-0.892192,-9.40944e-05,-0.000302351,-0.302351,-0.648132,0.314054,-0.648446,0.000179059,0.000313875,0.313875,0.94435,0.32,0.94403,0.000431793,0.000319568,0.319568,-2.78555e-05,-1.77243e-05,-2.76633e-05,0.00017224,-1.92157e-07,-0.000189964,
5.72132,-8.55693e-06,2.37384e-05,-4.41632e-05,4.6016e-05,3.56063e-05,-2.22777e-05,-1.48237,0.0311531,-1.48241,-0.0102891,4.14423e-05,0.0414422,-0.898543,-0.302445,-0.898241,-9.44988e-05,-0.000302351,-0.302351,-0.641851,0.314054,-0.642165,0.000179632,0.000313874,0.313874,0.95075,0.32,0.95043,0.000432088,0.000319568,0.319568,-2.821e-05,-1.77243e-05,-2.80169e-05,0.00017315,-1.93042e-07,-0.000190874,
5.7619,-8.08217e-06,2.37384e-05,-4.32864e-05,4.36405e-05,3.52043e-05,-1.99021e-05,-1.48174,0.0311531,-1.48179,-0.0103313,4.14844e-05,0.0414844,-0.904592,-0.302445,-0.90429,-9.48987e-05,-0.00030235,-0.30235,-0.63557,0.314054,-0.635884,0.000180181,0.000313873,0.313873,0.95715,0.32,0.95683,0.000432336,0.000319568,0.319568,-2.85645e-05,-1.77243e-05,-2.83705e-05,0.000174072,-1.93938e-07,-0.000191796,
5.80299,-7.6074e-06,2.37384e-05,-4.24304e-05,4.12621e-05,3.4823e-05,-1.75238e-05,-1.48112,0.0311531,-1.48116,-0.010373,4.15261e-05,0.0415261,-0.910641,-0.302445,-0.910339,-9.52944e-05,-0.00030235,-0.30235,-0.629289,0.314054,-0.629602,0.000180706,0.000313873,0.313873,0.96355,0.32,0.96323,0.000432533,0.000319567,0.319567,-2.89189e-05,-1.77243e-05,-2.87241e-05,0.000175007,-1.94847e-07,-0.000192731,
5.8436,-7.13263e-06,2.37384e-05,-4.15959e-05,3.88804e-05,3.44633e-05,-1.5142e-05,-1.4805,0.0311531,-1.48054,-0.0104142,4.15673e-05,0.0415673,-0.91669,-0.302445,-0.916388,-9.56858e-05,-0.00030235,-0.30235,-0.623008,0.314054,-0.623321,0.000181208,0.000313872,0.313872,0.96995,0.32,0.96963,0.000432679,0.000319567,0.319567,-2.92734e-05,-1.77243e-05,-2.90777e-05,0.000175953,-1.95768e-07,-0.000193678,
5.88374,-6.65786e-06,2.37384e-05,-4.07835e-05,3.64958e-05,3.41256e-05,-1.27575e-05,-1.47987,0.0311531,-1.47992,-0.010455,4.16081e-05,0.0416081,-0.922739,-0.302445,-0.922437,-9.60729e-05,-0.000302349,-0.302349,-0.616726,0.314054,-0.61704,0.000181685,0.000313872,0.313872,0.97635,0.32,0.97603,0.000432774,0.000319567,0.319567,-2.96279e-05,-1.77243e-05,-2.94312e-05,0.000176912,-1.96703e-07,-0.000194636,
5.92435,-6.1831e-06,2.37384e-05,-3.99939e-05,3.41089e-05,3.38108e-05,-1.03705e-05,-1.47925,0.0311531,-1.47929,-0.0104953,4.16484e-05,0.0416484,-0.928788,-0.302445,-0.928486,-9.64557e-05,-0.000302349,-0.302349,-0.610445,0.314054,-0.610759,0.000182139,0.000313871,0.313871,0.98275,0.32,0.98243,0.000432818,0.000319567,0.319567,-2.99824e-05,-1.77243e-05,-2.97848e-05,0.000177883,-1.97651e-07,-0.000195607,
5.96495,-5.70833e-06,2.37384e-05,-3.92277e-05,3.17199e-05,3.35193e-05,-7.98154e-06,-1.47863,0.0311531,-1.47867,-0.0105351,4.16882e-05,0.0416882,-0.934837,-0.302445,-0.934535,-9.6834e-05,-0.000302348,-0.302348,-0.604164,0.314054,-0.604478,0.00018257,0.000313871,0.313871,0.98915,0.32,0.98883,0.000432813,0.000319567,0.319567,-3.03369e-05,-1.77243e-05,-3.01383e-05,0.000178866,-1.98611e-07,-0.00019659,
6.00559,-5.23356e-06,2.37384e-05,-3.84855e-05,2.93293e-05,3.32519e-05,-5.59094e-06,-1.47801,0.0311531,-1.47805,-0.0105745,4.17276e-05,0.0417276,-0.940886,-0.302445,-0.940583,-9.72079e-05,-0.000302348,-0.302348,-0.597883,0.314054,-0.598197,0.000182976,0.000313871,0.313871,0.99555,0.32,0.99523,0.000432758,0.000319567,0.319567,-3.06914e-05,-1.77243e-05,-3.04918e-05,0.000179861,-1.99584e-07,-0.000197585,
6.0456,-4.7588e-06,2.37384e-05,-3.77679e-05,2.69374e-05,3.30091e-05,-3.19903e-06,-1.47738,0.0311531,-1.47742,-0.0106134,4.17665e-05,0.0417665,-0.946935,-0.302445,-0.946632,-9.75775e-05,-0.000302348,-0.302348,-0.591602,0.314054,-0.591916,0.000183358,0.00031387,0.31387,1.00195,0.32,1.00163,0.000432653,0.000319567,0.319567,-3.10459e-05,-1.77243e-05,-3.08453e-05,0.000180867,-2.00569e-07,-0.000198592,
6.0862,-4.28403e-06,2.37384e-05,-3.70755e-05,2.45447e-05,3.27915e-05,-8.06298e-07,-1.47676,0.0311531,-1.4768,-0.0106518,4.18049e-05,0.0418049,-0.952984,-0.302445,-0.952681,-9.79425e-05,-0.000302347,-0.302347,-0.585321,0.314054,-0.585635,0.000183717,0.00031387,0.31387,1.00835,0.32,1.00803,0.0004325,0.000319568,0.319568,-3.14003e-05,-1.77243e-05,-3.11988e-05,0.000181886,-2.01566e-07,-0.00019961,
6.12678,-3.80926e-06,2.37384e-05,-3.64087e-05,2.21514e-05,3.25995e-05,1.58691e-06,-1.47614,0.0311531,-1.47618,-0.0106897,4.18429e-05,0.0418428,-0.959033,-0.302445,-0.95873,-9.83031e-05,-0.000302347,-0.302347,-0.57904,0.314054,-0.579354,0.000184051,0.00031387,0.31387,1.01475,0.32,1.01443,0.000432297,0.000319568,0.319568,-3.17548e-05,-1.77243e-05,-3.15523e-05,0.000182915,-2.02575e-07,-0.00020064,
6.16745,-3.33449e-06,2.37384e-05,-3.57681e-05,1.97581e-05,3.24336e-05,3.98023e-06,-1.47551,0.0311531,-1.47555,-0.0107272,4.18803e-05,0.0418803,-0.965081,-0.302445,-0.964779,-9.86591e-05,-0.000302347,-0.302347,-0.572759,0.314054,-0.573073,0.000184362,0.000313869,0.313869,1.02115,0.32,1.02083,0.000432047,0.000319568,0.319568,-3.21093e-05,-1.77243e-05,-3.19057e-05,0.000183956,-2.03596e-07,-0.00020168,
6.20811,-2.85973e-06,2.37384e-05,-3.51539e-05,1.7365e-05,3.22941e-05,6.37332e-06,-1.47489,0.0311531,-1.47493,-0.0107642,4.19173e-05,0.0419173,-0.97113,-0.302445,-0.970828,-9.90106e-05,-0.000302346,-0.302346,-0.566478,0.314054,-0.566792,0.000184648,0.000313869,0.313869,1.02755,0.32,1.02723,0.000431748,0.000319568,0.319568,-3.24638e-05,-1.77243e-05,-3.22592e-05,0.000185008,-2.04629e-07,-0.000202733,
6.24809,-2.38496e-06,2.37384e-05,-3.45665e-05,1.49726e-05,3.21815e-05,8.76572e-06,-1.47427,0.0311531,-1.47431,-0.0108007,4.19538e-05,0.0419538,-0.977179,-0.302445,-0.976877,-9.93574e-05,-0.000302346,-0.302346,-0.560197,0.314054,-0.560511,0.000184911,0.000313869,0.313869,1.03395,0.32,1.03363,0.000431402,0.000319569,0.319569,-3.28183e-05,-1.77243e-05,-3.26126e-05,0.000186072,-2.05674e-07,-0.000203796,
6.2887,-1.91019e-06,2.37384e-05,-3.40062e-05,1.25811e-05,3.2096e-05,1.11572e-05,-1.47364,0.0311531,-1.47369,-0.0108368,4.19899e-05,0.0419899,-0.983228,-0.302445,-0.982926,-9.96997e-05,-0.000302346,-0.302346,-0.553916,0.314054,-0.55423,0.000185149,0.000313868,0.313868,1.04035,0.32,1.04003,0.000431008,0.000319569,0.319569,-3.31728e-05,-1.77243e-05,-3.2966e-05,0.000187146,-2.06729e-07,-0.00020487,
6.32993,-1.43543e-06,2.37384e-05,-3.34732e-05,1.01909e-05,3.20378e-05,1.35475e-05,-1.47302,0.0311531,-1.47306,-0.0108723,4.20254e-05,0.0420254,-0.989277,-0.302445,-0.988975,-0.000100037,-0.000302345,-0.302345,-0.547635,0.314054,-0.547949,0.000185363,0.000313868,0.313868,1.04675,0.32,1.04643,0.000430568,0.000319569,0.319569,-3.35273e-05,-1.77243e-05,-3.33195e-05,0.000188231,-2.07796e-07,-0.000205955,
